Overall Qual,Exter Qual,Bsmt Qual,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Area,Mas Vnr Avail,House_Style_1Story,House_Style_2Story,House_Style_Others,Foundation__CBlock,Foundation__Others,Foundation__PConc,Area_Side_East,Area_Side_North,Area_Side_South,Area_Side_West,Total_Bath,Age,Age_Renov,Bsmt_QC,Area_Rm_Ratio,SalePrice
7.0,3.0,4.0,939,1797,3.0,0.0,2.0,639.0,0,0,1,0,0,0,1,0,0,0,1,2.5,1,1,2817.0,224.62,213500
5.0,2.0,0.0,1040,1040,2.0,0.0,1.0,625.0,0,1,0,0,1,0,0,0,1,0,0,1.0,56,56,0.0,208.0,109500
5.0,2.0,3.0,789,789,2.0,0.0,1.0,250.0,0,1,0,0,1,0,0,1,0,0,0,1.0,60,58,2367.0,157.8,115000
7.0,3.0,4.0,1143,1143,3.0,4.0,2.0,588.0,0,1,0,0,0,0,1,0,1,0,0,1.5,2,2,3429.0,228.6,176400
6.0,2.0,3.0,1489,1489,3.0,4.0,2.0,462.0,0,1,0,0,1,0,0,0,1,0,0,2.0,41,41,4467.0,212.71,185750
8.0,3.0,4.0,1004,1852,3.0,3.0,3.0,660.0,1,0,1,0,0,0,1,0,0,0,1,2.5,9,8,3012.0,264.57,230000
4.0,2.0,3.0,960,960,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1.0,52,52,2880.0,192.0,90000
5.0,2.0,4.0,768,768,2.0,0.0,1.0,624.0,0,0,0,1,1,0,0,0,0,1,0,2.0,37,37,2304.0,153.6,129500
6.0,2.0,3.0,1124,1124,2.0,3.0,3.0,353.0,0,1,0,0,1,0,0,0,1,0,0,2.0,50,12,3372.0,187.33,153000
6.0,3.0,4.0,612,1224,3.0,0.0,2.0,528.0,1,0,1,0,0,0,1,0,1,0,0,2.5,0,0,1836.0,306.0,173733
6.0,2.0,4.0,1100,1100,2.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,1.5,1,0,3300.0,183.33,146000
6.0,2.0,3.0,1019,1556,2.0,4.0,1.0,470.0,1,0,0,1,1,0,0,0,1,0,0,2.0,61,60,2346.0,259.33,172500
6.0,2.0,4.0,1356,1356,2.0,3.0,3.0,528.0,0,0,0,1,0,0,1,0,0,1,0,4.0,30,30,3732.0,226.0,188000
6.0,2.0,4.0,1262,1262,2.0,3.0,2.0,460.0,0,1,0,0,1,0,0,0,1,0,0,2.5,31,31,3786.0,210.33,181500
7.0,3.0,4.0,827,1661,3.0,3.0,2.0,550.0,0,0,1,0,0,0,1,0,0,0,1,3.5,13,13,2397.0,276.83,212000
7.0,2.0,3.0,945,1857,2.0,3.0,2.0,482.0,1,0,1,0,1,0,0,0,1,0,0,2.5,28,28,2835.0,232.12,188900
3.0,1.0,2.0,666,666,3.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1.5,61,57,1332.0,166.5,64500
6.0,2.0,4.0,1117,1981,3.0,3.0,3.0,522.0,1,0,1,0,0,0,1,0,0,0,1,3.5,32,18,3351.0,247.62,230000
5.0,2.0,3.0,901,1351,2.0,4.0,1.0,576.0,0,0,0,1,1,0,0,0,0,0,1,2.0,82,57,2703.0,193.0,122000
5.0,2.0,3.0,1005,1005,2.0,3.0,1.0,319.0,0,1,0,0,1,0,0,0,1,0,0,1.0,50,50,3015.0,167.5,133500
6.0,3.0,4.0,1584,2792,2.0,3.0,1.0,520.0,0,0,0,1,0,1,0,1,0,0,0,2.0,88,58,4530.0,349.0,256000
5.0,2.0,4.0,925,1475,2.0,3.0,1.0,336.0,0,0,1,0,0,0,1,0,0,1,0,2.0,32,32,1650.0,245.83,129500
8.0,3.0,4.0,1978,1978,3.0,4.0,2.0,850.0,1,1,0,0,0,0,1,0,0,0,1,3.5,7,7,5934.0,247.25,318000
8.0,3.0,4.0,1606,1606,3.0,4.0,2.0,871.0,1,1,0,0,0,0,1,0,1,0,0,2.0,3,3,4794.0,267.67,255900
6.0,2.0,4.0,1158,1158,3.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,1.5,5,5,3474.0,231.6,143500
8.0,3.0,5.0,1822,1822,4.0,4.0,2.0,678.0,1,1,0,0,0,0,1,0,1,0,0,2.0,5,4,5466.0,227.75,259000
6.0,2.0,4.0,2259,2259,3.0,4.0,1.0,450.0,1,1,0,0,1,0,0,0,0,1,0,3.0,54,54,5427.0,322.71,217000
6.0,2.0,4.0,915,1635,2.0,4.0,1.0,440.0,0,0,0,1,0,1,0,1,0,0,0,1.5,84,57,3195.0,272.5,210000
5.0,2.0,3.0,1002,1002,2.0,0.0,1.0,902.0,1,1,0,0,1,0,0,0,1,0,0,2.0,39,39,3006.0,200.4,148500
6.0,2.0,4.0,616,1412,3.0,4.0,3.0,432.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,0,1848.0,235.33,156932
5.0,2.0,3.0,1728,1728,2.0,0.0,1.0,576.0,0,1,0,0,1,0,0,0,1,0,0,2.0,43,43,5184.0,172.8,145000
7.0,3.0,4.0,1290,1290,3.0,4.0,2.0,662.0,0,1,0,0,0,0,1,0,0,0,1,3.0,2,2,3846.0,215.0,200000
6.0,2.0,4.0,742,1471,2.0,0.0,1.0,440.0,1,0,1,0,0,0,1,0,1,0,0,2.5,10,10,2187.0,245.17,172500
6.0,2.0,3.0,1548,2614,2.0,3.0,2.0,624.0,0,0,1,0,1,0,0,0,1,0,0,2.5,34,11,4566.0,290.44,240000
8.0,3.0,4.0,1580,2466,3.0,4.0,2.0,610.0,0,0,1,0,0,0,1,0,1,0,0,3.0,3,2,4740.0,308.25,340000
8.0,3.0,4.0,1466,1466,3.0,0.0,3.0,610.0,0,1,0,0,0,0,1,0,0,1,0,2.0,2,2,4398.0,209.43,201000
5.0,2.0,3.0,969,969,2.0,0.0,1.0,440.0,0,1,0,0,1,0,0,0,0,0,1,1.5,32,32,2907.0,193.8,122000
7.0,2.0,4.0,1664,1664,3.0,3.0,3.0,663.0,1,1,0,0,1,0,0,0,1,0,0,3.0,29,22,4587.0,237.71,213000
6.0,3.0,3.0,1691,1691,2.0,0.0,1.0,550.0,0,1,0,0,1,0,0,0,1,0,0,2.0,42,42,5040.0,338.2,175000
7.0,3.0,4.0,1208,1208,3.0,0.0,2.0,628.0,1,1,0,0,0,0,1,0,0,0,1,3.0,0,0,3624.0,201.33,195400
5.0,2.0,3.0,1052,1052,2.0,1.0,3.0,668.0,1,1,0,0,1,0,0,0,0,0,1,1.5,42,42,3156.0,175.33,113500
6.0,2.0,3.0,972,1577,1.0,4.0,1.0,312.0,0,0,0,1,0,1,0,1,0,0,0,1.0,67,56,2916.0,262.83,140200
5.0,2.0,3.0,909,909,2.0,0.0,1.0,294.0,1,1,0,0,1,0,0,0,0,0,1,1.0,38,38,2646.0,181.8,116000
6.0,2.0,4.0,686,1388,2.0,0.0,1.0,317.0,1,0,1,0,1,0,0,0,0,0,1,1.5,29,29,2025.0,231.33,157500
5.0,3.0,3.0,1867,1867,2.0,4.0,3.0,303.0,0,1,0,0,1,0,0,0,0,0,1,2.0,54,16,4851.0,266.71,190000
5.0,2.0,3.0,1301,1301,1.0,0.0,1.0,440.0,0,1,0,0,0,0,1,1,0,0,0,1.0,85,59,3435.0,260.2,100000
6.0,2.0,3.0,1251,1251,2.0,4.0,2.0,461.0,1,1,0,0,1,0,0,0,1,0,0,2.0,42,42,3753.0,208.5,160000
7.0,3.0,4.0,1444,1444,3.0,0.0,2.0,577.0,1,1,0,0,0,0,1,0,0,0,1,3.0,7,8,4293.0,240.67,203000
8.0,3.0,5.0,1453,2810,3.0,5.0,2.0,750.0,1,0,1,0,0,0,1,0,1,0,0,2.5,17,17,4359.0,312.22,302000
6.0,2.0,4.0,923,923,2.0,3.0,2.0,264.0,0,1,0,0,1,0,0,0,0,0,1,2.0,30,30,2769.0,184.6,143000
8.0,3.0,4.0,1210,2452,3.0,3.0,3.0,683.0,0,0,1,0,0,0,1,0,0,0,1,2.5,9,8,3084.0,272.44,267000
4.0,2.0,0.0,1224,1224,2.0,0.0,1.0,530.0,0,1,0,0,0,1,0,0,1,0,0,2.0,43,43,0.0,153.0,103000
6.0,2.0,5.0,1337,1337,2.0,0.0,3.0,405.0,1,1,0,0,0,0,1,0,0,1,0,3.0,8,8,4948.0,267.4,153500
5.0,2.0,4.0,1701,1701,2.0,3.0,3.0,611.0,0,0,0,1,1,0,0,0,0,0,1,3.0,32,26,4170.0,283.5,171000
4.0,2.0,3.0,1093,1669,2.0,0.0,1.0,288.0,0,0,0,1,0,1,0,0,0,0,1,1.5,82,56,3279.0,185.44,107000
6.0,2.0,3.0,952,952,2.0,0.0,1.0,288.0,1,1,0,0,1,0,0,0,1,0,0,2.0,39,39,2856.0,190.4,128500
5.0,2.0,3.0,922,922,2.0,0.0,1.0,308.0,0,1,0,0,1,0,0,0,1,0,0,2.0,50,50,2766.0,184.4,116000
5.0,2.0,3.0,1126,1126,2.0,4.0,2.0,484.0,0,1,0,0,1,0,0,0,0,1,0,3.0,29,29,3378.0,225.2,160000
8.0,3.0,4.0,1280,1280,3.0,0.0,2.0,506.0,0,1,0,0,0,0,1,0,1,0,0,2.0,16,16,3840.0,256.0,180000
5.0,2.0,3.0,914,914,4.0,0.0,2.0,368.0,1,1,0,0,1,0,0,0,1,0,0,1.0,37,5,2742.0,182.8,133000
7.0,2.0,4.0,1368,1368,2.0,0.0,3.0,784.0,1,0,0,1,0,0,1,0,0,1,0,4.0,9,9,3864.0,171.0,215000
6.0,2.0,3.0,753,1494,3.0,4.0,1.0,213.0,0,0,1,0,1,0,0,0,0,1,0,1.0,67,59,2313.0,213.43,177500
8.0,3.0,4.0,1534,1534,3.0,4.0,3.0,484.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,1,4572.0,219.14,215000
5.0,2.0,3.0,994,1582,2.0,4.0,1.0,250.0,0,0,0,1,0,1,0,1,0,0,0,2.0,71,59,1904.0,263.67,150000
7.0,2.0,4.0,1699,3222,3.0,3.0,1.0,594.0,0,0,1,0,0,0,1,0,0,0,1,4.0,20,20,5019.0,292.91,320000
6.0,2.0,3.0,1516,1516,2.0,0.0,2.0,472.0,1,1,0,0,1,0,0,0,1,0,0,1.5,45,45,4548.0,252.67,167000
5.0,2.0,0.0,1032,1032,2.0,3.0,1.0,260.0,0,1,0,0,0,1,0,0,0,0,1,1.0,71,56,0.0,172.0,125000
3.0,2.0,2.0,1588,1588,2.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,2.0,59,16,896.0,264.67,65000
7.0,3.0,4.0,1316,1316,3.0,4.0,3.0,440.0,0,1,0,0,0,0,1,0,0,0,1,2.0,0,0,3948.0,219.33,200141
7.0,3.0,4.0,1528,1528,3.0,3.0,1.0,480.0,0,1,0,0,0,0,1,0,1,0,0,4.0,0,0,4584.0,254.67,235876
5.0,2.0,3.0,928,2168,3.0,0.0,1.0,576.0,0,0,1,0,0,1,0,1,0,0,0,2.0,109,16,2280.0,197.09,123000
5.0,2.0,3.0,1081,1422,2.0,3.0,1.0,288.0,1,0,0,1,1,0,0,0,0,0,1,2.0,55,55,2418.0,203.14,137500
4.0,2.0,4.0,990,990,2.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,2.0,13,12,2970.0,198.0,123600
6.0,2.0,3.0,1324,1324,2.0,3.0,2.0,440.0,1,1,0,0,1,0,0,0,1,0,0,2.0,41,41,3264.0,220.67,160000
6.0,2.0,4.0,948,1690,2.0,3.0,2.0,463.0,0,0,1,0,0,0,1,0,1,0,0,2.5,7,7,2772.0,241.43,181000
5.0,2.0,3.0,825,825,2.0,0.0,2.0,720.0,0,1,0,0,1,0,0,1,0,0,0,2.0,53,13,2475.0,206.25,125000
6.0,2.0,3.0,829,1556,2.0,0.0,1.0,441.0,0,0,1,0,1,0,0,0,1,0,0,1.5,41,41,2181.0,194.5,154000
6.0,3.0,4.0,1152,1797,3.0,2.0,3.0,616.0,0,0,1,0,0,0,1,0,0,1,0,3.5,17,16,3456.0,256.71,231000
5.0,2.0,3.0,1056,1056,2.0,2.0,1.0,304.0,0,1,0,0,1,0,0,0,1,0,0,2.0,42,42,3168.0,176.0,142000
4.0,2.0,3.0,864,864,2.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1.0,39,39,2592.0,172.8,115000
7.0,3.0,4.0,1221,1221,3.0,0.0,2.0,400.0,0,1,0,0,0,0,1,0,1,0,0,3.0,5,4,3663.0,203.5,185000
6.0,2.0,3.0,740,865,2.0,4.0,1.0,216.0,0,0,0,1,0,1,0,0,0,0,1,2.0,87,12,1980.0,216.25,108500
7.0,3.0,4.0,520,1223,3.0,0.0,2.0,480.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,1800.0,305.75,147400
7.0,3.0,4.0,713,1452,3.0,0.0,1.0,506.0,1,0,1,0,0,0,1,0,1,0,0,3.5,10,10,2073.0,242.0,156000
5.0,2.0,3.0,880,1308,2.0,0.0,1.0,400.0,0,0,0,1,0,1,0,1,0,0,0,2.0,93,30,1760.0,218.0,120000
7.0,3.0,4.0,744,1374,3.0,0.0,3.0,400.0,0,0,0,1,0,0,1,0,1,0,0,2.5,5,5,1152.0,196.29,167000
7.0,3.0,4.0,1504,1504,3.0,4.0,3.0,437.0,1,1,0,0,0,0,1,0,0,0,0,2.0,3,2,5384.0,214.86,191000
6.0,2.0,4.0,754,1384,2.0,3.0,3.0,390.0,0,0,0,1,0,0,1,0,1,0,0,2.5,10,10,1152.0,197.71,161500
5.0,2.0,3.0,1411,1411,2.0,3.0,2.0,310.0,0,1,0,0,1,0,0,0,1,0,0,1.0,52,32,3612.0,201.57,130000
5.0,2.0,3.0,970,970,2.0,0.0,1.0,624.0,0,1,0,0,1,0,0,0,0,0,1,2.0,44,44,2910.0,194.0,132500
5.0,2.0,4.0,904,904,3.0,0.0,1.0,912.0,0,0,0,1,0,0,1,0,0,0,1,1.0,38,38,2592.0,180.8,144000
5.0,2.0,0.0,1100,2233,2.0,0.0,3.0,579.0,0,0,1,0,0,1,0,0,0,0,1,2.5,28,28,0.0,203.0,141000
4.0,2.0,3.0,875,875,3.0,0.0,1.0,728.0,0,1,0,0,1,0,0,0,0,0,1,1.0,35,1,1155.0,175.0,117000
6.0,2.0,3.0,520,754,2.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,2.0,71,24,1560.0,150.8,84500
4.0,2.0,4.0,1663,1663,3.0,4.0,3.0,529.0,0,1,0,0,1,0,0,0,0,0,1,2.0,54,14,4092.0,277.17,256000
5.0,2.0,3.0,925,925,2.0,0.0,1.0,429.0,0,1,0,0,1,0,0,0,1,0,0,1.5,44,44,2775.0,185.0,117500
5.0,3.0,3.0,976,1308,2.0,3.0,1.0,256.0,0,0,0,1,0,1,0,0,0,1,0,2.5,69,59,1456.0,186.86,160000
5.0,2.0,3.0,1375,1375,2.0,4.0,1.0,323.0,0,1,0,0,1,0,0,0,0,0,1,2.0,51,9,3720.0,229.17,187000
5.0,2.0,4.0,896,1792,2.0,0.0,1.0,480.0,0,0,1,0,1,0,0,0,1,0,0,3.0,34,34,2688.0,224.0,133000
7.0,3.0,4.0,1569,1569,3.0,3.0,2.0,660.0,1,1,0,0,0,0,1,0,0,0,0,2.5,2,2,4158.0,224.14,175900
9.0,4.0,5.0,1680,1680,4.0,4.0,3.0,1138.0,1,1,0,0,0,0,1,0,0,0,1,2.5,0,0,4665.0,210.0,323262
7.0,3.0,4.0,1337,1337,3.0,0.0,2.0,531.0,0,1,0,0,0,0,1,0,0,0,1,3.0,4,4,4011.0,222.83,185000
6.0,2.0,3.0,816,816,2.0,2.0,1.0,240.0,0,1,0,0,1,0,0,0,1,0,0,2.0,72,56,2448.0,204.0,129800
7.0,3.0,4.0,1541,1541,3.0,4.0,2.0,532.0,1,1,0,0,0,0,1,0,1,0,0,2.0,5,5,4623.0,220.14,220000
4.0,2.0,3.0,989,1573,3.0,0.0,1.0,240.0,0,0,0,1,0,1,0,1,0,0,0,1.0,74,14,2652.0,262.17,133000
4.0,2.0,3.0,832,1461,2.0,0.0,1.0,384.0,0,0,0,1,1,0,0,0,1,0,0,2.0,60,13,2496.0,243.5,133500
6.0,2.0,3.0,2048,2048,2.0,0.0,1.0,776.0,0,1,0,0,1,0,0,0,0,1,0,3.0,34,34,5874.0,227.56,170000
6.0,2.0,4.0,910,1642,2.0,3.0,2.0,392.0,0,0,1,0,0,0,1,0,1,0,0,2.5,14,13,2709.0,234.57,168000
6.0,2.0,2.0,868,1470,2.0,0.0,1.0,624.0,0,0,1,0,1,0,0,1,0,0,0,1.5,88,16,2214.0,245.0,140750
6.0,2.0,4.0,957,2299,2.0,3.0,3.0,482.0,0,0,1,0,0,0,1,0,1,0,0,3.5,8,4,2814.0,328.43,204000
7.0,3.0,4.0,884,2035,3.0,4.0,3.0,434.0,1,0,1,0,0,0,1,0,1,0,0,2.5,9,9,2652.0,254.38,222500
5.0,2.0,3.0,999,999,2.0,0.0,1.0,300.0,0,0,0,1,1,0,0,0,1,0,0,2.0,44,44,2775.0,166.5,134500
8.0,3.0,4.0,1378,1378,3.0,4.0,3.0,540.0,0,1,0,0,0,0,1,0,1,0,0,3.0,3,3,4134.0,229.67,214000
5.0,2.0,4.0,793,1118,2.0,4.0,1.0,410.0,0,0,0,1,1,0,0,1,0,0,0,2.0,67,56,2379.0,223.6,119900
4.0,2.0,3.0,1440,1440,1.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,1,2.0,53,53,4320.0,180.0,118000
5.0,2.0,3.0,1134,1134,2.0,0.0,2.0,254.0,1,1,0,0,1,0,0,0,1,0,0,1.0,47,5,3030.0,189.0,135000
6.0,2.0,3.0,1053,1848,3.0,4.0,1.0,370.0,0,0,0,1,0,1,0,1,0,0,0,1.5,85,8,2499.0,231.0,207000
6.0,2.0,3.0,1390,1694,2.0,4.0,1.0,576.0,0,0,0,1,0,0,1,0,0,1,0,2.0,83,58,3543.0,242.0,136500
4.0,2.0,3.0,901,901,2.0,0.0,1.0,281.0,0,1,0,0,1,0,0,1,0,0,0,1.0,54,8,2703.0,225.25,107900
6.0,2.0,3.0,861,1409,2.0,4.0,1.0,528.0,0,0,0,1,0,1,0,1,0,0,0,2.5,69,57,2583.0,234.83,126000
6.0,2.0,3.0,1656,1656,2.0,4.0,3.0,528.0,1,1,0,0,1,0,0,0,1,0,0,2.0,50,50,4320.0,236.57,215000
5.0,3.0,3.0,1113,1113,3.0,4.0,1.0,264.0,0,1,0,0,1,0,0,0,1,0,0,1.0,59,2,3339.0,222.6,147000
6.0,3.0,3.0,1232,1232,3.0,4.0,1.0,440.0,0,1,0,0,0,1,0,0,0,1,0,1.0,93,9,2448.0,205.33,147500
7.0,2.0,4.0,1872,1872,2.0,3.0,3.0,604.0,1,1,0,0,1,0,0,0,1,0,0,2.5,18,18,5535.0,312.0,241500
6.0,2.0,4.0,676,1264,2.0,0.0,1.0,400.0,0,0,0,1,0,1,0,0,0,1,0,1.0,94,13,2028.0,210.67,147500
5.0,2.0,3.0,784,784,3.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,2.0,84,58,2352.0,156.8,109500
2.0,2.0,0.0,612,612,2.0,0.0,1.0,308.0,0,1,0,0,0,1,0,1,0,0,0,1.0,69,59,0.0,153.0,45000
7.0,2.0,3.0,1207,2403,2.0,3.0,1.0,349.0,0,0,1,0,1,0,0,0,0,0,1,2.0,70,60,3096.0,240.3,244400
6.0,2.0,3.0,1644,1644,2.0,4.0,3.0,418.0,1,1,0,0,1,0,0,0,1,0,0,2.0,56,56,4248.0,234.86,167000
7.0,3.0,4.0,860,1729,3.0,0.0,3.0,542.0,1,0,1,0,0,0,1,0,0,0,1,2.5,5,5,2580.0,247.0,200000
5.0,2.0,3.0,879,879,2.0,0.0,1.0,180.0,0,1,0,0,0,1,0,0,0,1,0,1.0,70,56,2490.0,219.75,80000
5.0,2.0,3.0,864,864,2.0,0.0,1.0,572.0,0,1,0,0,1,0,0,0,0,0,1,2.0,51,16,2592.0,172.8,115000
6.0,2.0,4.0,1196,1196,2.0,4.0,2.0,297.0,1,1,0,0,1,0,0,0,1,0,0,2.0,52,52,3588.0,199.33,139000
6.0,2.0,3.0,672,1400,2.0,3.0,3.0,440.0,1,0,1,0,1,0,0,0,0,0,1,1.5,28,28,2016.0,233.33,149500
4.0,2.0,3.0,755,1510,2.0,4.0,1.0,296.0,0,0,1,0,1,0,0,0,0,0,1,2.0,69,59,2265.0,215.71,108000
4.0,2.0,0.0,694,1294,2.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,2.0,108,8,0.0,184.86,106250
7.0,3.0,4.0,1240,1240,3.0,0.0,2.0,826.0,0,1,0,0,0,0,1,0,0,0,1,2.0,1,1,3720.0,248.0,194000
5.0,2.0,3.0,988,988,2.0,0.0,1.0,624.0,1,1,0,0,1,0,0,0,0,0,1,2.0,44,44,2964.0,164.67,129500
5.0,2.0,3.0,1560,1560,2.0,0.0,1.0,792.0,0,1,0,0,1,0,0,0,1,0,0,2.0,39,39,4680.0,195.0,126000
5.0,2.0,2.0,1368,1368,2.0,0.0,2.0,195.0,0,1,0,0,1,0,0,0,0,0,1,2.0,59,59,3234.0,228.0,120000
7.0,3.0,4.0,1484,1484,3.0,0.0,2.0,606.0,1,1,0,0,0,0,1,0,0,0,1,3.0,6,5,4419.0,212.0,213000
8.0,3.0,4.0,1226,1226,3.0,2.0,3.0,484.0,0,1,0,0,1,0,0,0,1,0,0,2.0,26,26,3678.0,306.5,190000
6.0,2.0,4.0,1169,1169,2.0,3.0,3.0,402.0,1,1,0,0,0,0,1,0,1,0,0,2.5,13,12,3480.0,194.83,183500
7.0,2.0,3.0,1035,1651,2.0,3.0,1.0,276.0,1,0,0,1,1,0,0,0,1,0,0,2.5,44,8,2175.0,275.17,172000
4.0,2.0,3.0,816,816,2.0,4.0,1.0,288.0,0,1,0,0,1,0,0,0,0,0,1,2.0,71,51,2448.0,272.0,100000
7.0,3.0,4.0,1564,1564,3.0,0.0,2.0,814.0,1,1,0,0,0,0,1,0,0,0,1,2.0,1,1,4692.0,260.67,218836
6.0,2.0,2.0,1221,1912,2.0,3.0,1.0,672.0,0,0,0,1,0,1,0,1,0,0,0,2.0,103,8,1446.0,273.14,163000
7.0,3.0,4.0,1525,1525,3.0,4.0,2.0,534.0,0,1,0,0,0,0,1,0,1,0,0,2.5,1,1,4530.0,254.17,206580
6.0,3.0,4.0,728,1456,3.0,4.0,3.0,390.0,0,0,1,0,0,0,1,0,0,0,1,2.5,1,0,2184.0,182.0,163990
5.0,1.0,2.0,665,1330,2.0,0.0,1.0,390.0,0,0,1,0,0,1,0,1,0,0,0,1.0,96,2,792.0,190.0,116500
7.0,3.0,4.0,840,1720,3.0,4.0,3.0,400.0,0,0,1,0,0,0,1,0,1,0,0,2.5,6,5,2520.0,245.71,188000
5.0,2.0,3.0,1280,1280,2.0,3.0,3.0,432.0,1,0,0,1,1,0,0,0,1,0,0,2.5,41,41,2379.0,213.33,175000
8.0,3.0,4.0,1179,1179,2.0,0.0,2.0,480.0,0,1,0,0,1,0,0,0,1,0,0,3.0,19,19,3498.0,235.8,182000
5.0,3.0,3.0,960,960,2.0,0.0,2.0,576.0,0,1,0,0,0,1,0,1,0,0,0,1.0,81,27,2550.0,192.0,103000
6.0,3.0,3.0,988,988,3.0,0.0,1.0,297.0,0,1,0,0,1,0,0,0,1,0,0,3.0,50,11,2964.0,164.67,149500
7.0,2.0,4.0,1055,1055,2.0,0.0,1.0,319.0,0,1,0,0,1,0,0,0,1,0,0,2.0,29,29,3183.0,263.75,142500
5.0,2.0,3.0,1422,1422,2.0,0.0,1.0,352.0,0,1,0,0,0,0,1,0,0,1,0,1.0,81,57,3870.0,237.0,136500
6.0,2.0,4.0,630,1320,2.0,0.0,1.0,484.0,0,0,1,0,0,0,1,0,0,0,1,2.5,13,12,1890.0,264.0,137000
7.0,3.0,4.0,1688,1688,4.0,5.0,2.0,528.0,1,1,0,0,1,0,0,0,1,0,0,3.0,20,20,6700.0,281.33,226500
7.0,2.0,4.0,1341,1341,3.0,1.0,1.0,506.0,0,1,0,0,0,0,1,0,1,0,0,2.5,20,20,3900.0,268.2,171500
5.0,2.0,3.0,954,954,2.0,0.0,1.0,576.0,0,0,0,1,1,0,0,0,0,0,1,1.0,30,30,2733.0,159.0,132500
3.0,2.0,0.0,1040,1040,2.0,0.0,1.0,400.0,1,1,0,0,0,1,0,0,1,0,0,2.0,57,56,0.0,173.33,87500
7.0,2.0,3.0,872,1789,2.0,3.0,3.0,546.0,1,0,1,0,0,0,1,0,1,0,0,3.5,7,7,2574.0,255.57,223000
6.0,3.0,3.0,1537,1537,3.0,4.0,2.0,462.0,1,1,0,0,1,0,0,0,1,0,0,2.5,46,3,3957.0,219.57,174000
5.0,2.0,3.0,884,884,2.0,0.0,3.0,270.0,0,1,0,0,1,0,0,0,1,0,0,2.0,55,15,2652.0,221.0,142000
8.0,3.0,4.0,1489,1489,3.0,4.0,2.0,776.0,0,1,0,0,0,0,1,0,1,0,0,2.0,0,0,5956.0,212.71,232600
6.0,2.0,3.0,1309,1309,3.0,2.0,2.0,484.0,1,1,0,0,1,0,0,0,1,0,0,2.5,32,7,3120.0,261.8,181000
6.0,2.0,4.0,1291,2521,2.0,4.0,3.0,576.0,0,0,1,0,1,0,0,0,0,1,0,3.5,33,33,2826.0,252.1,151400
8.0,3.0,4.0,1634,1634,3.0,4.0,2.0,866.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,1,4878.0,233.43,250000
7.0,2.0,4.0,980,1714,2.0,3.0,1.0,496.0,1,0,1,0,1,0,0,0,1,0,0,2.5,22,22,2940.0,244.86,196500
7.0,2.0,3.0,1312,2454,2.0,4.0,1.0,576.0,0,0,0,1,0,0,1,1,0,0,0,2.0,128,20,2457.0,306.75,185000
6.0,2.0,3.0,1216,1216,2.0,0.0,1.0,336.0,1,1,0,0,1,0,0,0,1,0,0,2.0,40,40,3648.0,243.2,113000
6.0,2.0,4.0,980,980,2.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,1,3.0,31,31,3780.0,245.0,127500
6.0,3.0,4.0,769,1573,3.0,0.0,1.0,440.0,1,0,1,0,0,0,1,0,1,0,0,2.5,7,7,2268.0,393.25,177000
6.0,3.0,4.0,1158,2443,3.0,4.0,2.0,744.0,1,0,1,0,0,0,1,0,1,0,0,2.5,3,3,3474.0,271.44,265000
8.0,3.0,5.0,1220,2362,3.0,3.0,2.0,1105.0,0,0,1,0,0,0,1,0,1,0,0,3.5,9,9,3660.0,295.25,312500
10.0,4.0,3.0,1521,2775,3.0,4.0,1.0,880.0,0,0,0,1,0,1,0,1,0,0,0,3.5,115,8,3711.0,308.33,325000
8.0,3.0,4.0,2014,2014,3.0,4.0,2.0,864.0,1,1,0,0,1,0,0,0,1,0,0,3.0,29,29,8056.0,335.67,275000
7.0,3.0,4.0,1214,2520,3.0,3.0,2.0,721.0,1,0,1,0,0,0,1,0,1,0,0,2.5,12,12,3609.0,280.0,290000
6.0,2.0,3.0,1494,1494,2.0,2.0,3.0,461.0,1,1,0,0,1,0,0,0,0,0,1,3.0,36,8,3624.0,213.43,169000
5.0,2.0,3.0,616,616,2.0,0.0,1.0,205.0,0,1,0,0,1,0,0,1,0,0,0,1.0,85,56,1848.0,154.0,89000
6.0,2.0,4.0,789,1465,2.0,4.0,3.0,393.0,0,0,1,0,0,0,1,0,1,0,0,2.5,12,12,2367.0,209.29,180400
8.0,3.0,4.0,1629,1629,3.0,4.0,2.0,880.0,1,1,0,0,0,0,1,0,1,0,0,3.0,6,5,9618.0,232.71,284000
